t,root_x,root_y,root_z,action_min,action_max,action_mean
4.3320,1.386572,-0.738672,0.828720,-1.984973,2.681080,-0.052819
4.3520,1.403145,-0.742190,0.836134,-2.013211,3.293164,-0.012878
4.3720,1.418945,-0.746741,0.845985,-2.073725,3.465049,0.020666
4.3920,1.434934,-0.752133,0.857537,-1.975482,3.625126,0.032774
4.4120,1.452031,-0.758041,0.869846,-1.615430,4.063495,0.042687
4.4320,1.470240,-0.764748,0.882406,-1.084309,4.610523,0.055318
4.4520,1.489128,-0.772670,0.895222,-0.617625,4.143075,0.131526
4.4720,1.506813,-0.780646,0.908159,-0.619168,1.269876,0.236151
4.4920,1.520665,-0.786801,0.921547,-0.694928,2.763760,0.209603
4.5120,1.533659,-0.792963,0.934475,-0.718624,3.426360,0.143347
4.5320,1.546492,-0.798951,0.946810,-0.856086,4.028950,0.098140
4.5520,1.559242,-0.804512,0.958615,-0.907853,4.849124,0.128980
4.5720,1.571639,-0.809553,0.969745,-1.110473,5.462622,0.150772
4.5920,1.583604,-0.813921,0.980414,-1.183616,5.593237,0.154595
4.6120,1.595278,-0.817721,0.990975,-1.460078,5.215250,0.133212
4.6320,1.607276,-0.821859,1.000447,-1.631505,4.973679,0.086133
4.6520,1.619598,-0.826258,1.007560,-1.682783,4.699097,0.069523
4.6720,1.632131,-0.830395,1.012219,-1.631626,4.640524,0.077239
4.6920,1.644830,-0.833661,1.015332,-1.537524,4.706476,0.086299
4.7120,1.657929,-0.835901,1.017943,-1.493855,4.536360,0.084999
4.7320,1.671409,-0.837525,1.020710,-1.466631,4.068948,0.068433
4.7520,1.684906,-0.838987,1.023856,-1.430748,3.524566,0.061947
4.7720,1.698129,-0.840282,1.027215,-1.469631,3.256910,0.070135
4.7920,1.711074,-0.841133,1.030718,-1.507743,3.042329,0.076254
4.8120,1.724140,-0.841712,1.034101,-1.570576,2.802086,0.082058
4.8320,1.737512,-0.842122,1.037018,-1.641133,2.556210,0.081571
4.8520,1.751110,-0.842359,1.039272,-1.705908,2.363342,0.081781
4.8720,1.764819,-0.842491,1.040879,-1.754083,2.176307,0.076409
4.8920,1.777635,-0.842947,1.043168,-1.757481,2.096609,0.087076
4.9120,1.789600,-0.843759,1.046328,-1.733146,2.177119,0.108148
4.9320,1.801181,-0.844506,1.049794,-1.695952,2.445069,0.130195
4.9520,1.812416,-0.844968,1.053286,-1.649040,2.676419,0.139882
4.9720,1.823355,-0.845124,1.056680,-1.590153,2.846860,0.136539
4.9920,1.834146,-0.845062,1.059861,-1.533022,3.031176,0.127814
5.0120,1.844940,-0.844802,1.062786,-1.394174,3.303434,0.124346
5.0320,1.855713,-0.844359,1.065703,-1.375287,3.587599,0.120557
5.0520,1.866538,-0.843880,1.069115,-1.307809,4.008431,0.134203
5.0720,1.875893,-0.843526,1.074454,-1.333017,4.321640,0.165777
5.0920,1.883656,-0.842800,1.082549,-1.224816,4.485270,0.188939
5.1120,1.891992,-0.841086,1.092404,-1.027104,4.510790,0.196722
5.1320,1.901192,-0.838688,1.103911,-1.062675,4.104239,0.178599
5.1520,1.911300,-0.835553,1.116427,-1.202245,2.151914,0.128403
5.1720,1.921583,-0.831514,1.128491,-1.054187,2.617898,0.103141
5.1920,1.931780,-0.828141,1.139585,-1.083841,3.573638,0.112892
5.2120,1.942381,-0.826095,1.149673,-1.413745,4.103264,0.127863
5.2320,1.953768,-0.824895,1.158984,-1.815950,4.635086,0.138575
5.2520,1.965812,-0.824187,1.167802,-1.987998,4.802658,0.126008
5.2720,1.978042,-0.823651,1.176332,-2.038720,4.915866,0.089571
5.2920,1.990297,-0.823181,1.184667,-2.174175,4.903282,0.046249
5.3120,2.002661,-0.822933,1.192925,-2.108754,4.703029,0.018225
5.3320,2.015272,-0.822917,1.201288,-1.865422,4.274625,-0.012063
5.3520,2.027992,-0.823212,1.210204,-1.527749,3.610418,-0.042564
5.3720,2.040898,-0.823667,1.219827,-1.646680,2.991878,-0.052582
5.3920,2.053704,-0.824383,1.230145,-1.801825,2.578433,-0.041483
5.4120,2.066215,-0.825564,1.241064,-1.861127,3.086689,-0.022804
5.4320,2.078517,-0.827278,1.252439,-1.855560,3.404441,-0.006219
5.4520,2.090980,-0.829363,1.263961,-1.700256,3.648991,0.011481
5.4720,2.103763,-0.831782,1.275446,-1.419735,3.961846,0.026433
5.4920,2.116520,-0.834253,1.287381,-1.027715,4.556809,0.042862
5.5120,2.129016,-0.837271,1.300584,-0.999646,4.667726,0.085494
5.5320,2.141640,-0.841614,1.313954,-0.873494,2.924262,0.175866
5.5520,2.152775,-0.845808,1.325753,-0.760106,2.869466,0.211232
5.5720,2.162287,-0.849010,1.336814,-0.826504,3.885900,0.172536
5.5920,2.171924,-0.852375,1.347219,-0.806781,4.334121,0.100349
5.6120,2.181983,-0.855677,1.357269,-1.206275,4.893009,0.068158
5.6320,2.192371,-0.858612,1.366939,-1.471527,5.602432,0.109477
5.6520,2.202988,-0.861003,1.376082,-1.542205,5.848029,0.131925
5.6720,2.213469,-0.862858,1.385050,-1.637102,5.450930,0.133707
5.6920,2.223682,-0.864580,1.393846,-1.748377,4.954096,0.084126
5.7120,2.234353,-0.866357,1.401367,-1.761510,4.722812,0.049118
5.7320,2.245538,-0.867786,1.406988,-1.644812,4.658447,0.064887
5.7520,2.256967,-0.868398,1.411373,-1.559421,4.665432,0.066128
5.7720,2.268839,-0.868137,1.415345,-1.500527,4.525475,0.059116
5.7920,2.281060,-0.867351,1.419357,-1.460302,4.068732,0.049308
5.8120,2.293296,-0.866289,1.423760,-1.453442,3.586911,0.055939
5.8320,2.305348,-0.865173,1.428497,-1.500911,3.258228,0.069828
5.8520,2.317279,-0.863871,1.433154,-1.563638,3.005113,0.084820
5.8720,2.329365,-0.862209,1.437286,-1.621873,2.820049,0.095688
5.8920,2.341713,-0.860208,1.440507,-1.700318,2.616817,0.097062
5.9120,2.354229,-0.857871,1.442684,-1.754294,2.398188,0.087708
5.9320,2.366864,-0.855292,1.443867,-1.791957,2.226840,0.074271
5.9520,2.379224,-0.852710,1.444742,-1.801147,2.096503,0.067798
5.9720,2.390593,-0.850692,1.446554,-1.746809,2.026811,0.076253
5.9920,2.401483,-0.848943,1.448935,-1.688868,2.133351,0.096050
6.0120,2.412110,-0.847156,1.451372,-1.620237,2.390190,0.110017
6.0320,2.422510,-0.845177,1.453672,-1.542621,2.564325,0.117480
6.0520,2.432709,-0.842969,1.455629,-1.376984,2.907653,0.121163
6.0720,2.442559,-0.840591,1.457472,-1.372541,3.214965,0.120960
6.0920,2.452202,-0.838026,1.459550,-1.403390,3.476465,0.122244
6.1120,2.461822,-0.835212,1.462227,-1.350620,3.806841,0.132868
6.1320,2.470734,-0.832282,1.466377,-1.346219,4.107898,0.153635
6.1520,2.478010,-0.829213,1.473283,-1.274174,4.226057,0.164665
6.1720,2.485775,-0.825147,1.482332,-1.064138,4.210257,0.175134
6.1920,2.494433,-0.820154,1.493260,-1.006284,3.886796,0.165174
6.2120,2.503952,-0.814215,1.505625,-1.277638,2.060618,0.120005
6.2320,2.513709,-0.807390,1.518058,-1.181954,2.273911,0.081195
6.2520,2.523341,-0.801308,1.529917,-1.058203,3.187111,0.085997
6.2720,2.533356,-0.796476,1.541162,-1.181185,3.783685,0.117300
6.2920,2.543933,-0.792313,1.551767,-1.502679,4.344835,0.139668
6.3120,2.555067,-0.788528,1.561845,-1.739025,4.597077,0.139602
6.3320,2.566457,-0.784795,1.571547,-1.842003,4.718808,0.112422
6.3520,2.577870,-0.780958,1.580891,-2.066165,4.756088,0.071667
6.3720,2.589100,-0.777172,1.589978,-2.158896,4.773420,0.040551
6.3920,2.600235,-0.773543,1.598961,-2.010045,4.556767,0.009768
6.4120,2.611547,-0.770099,1.608040,-1.828931,4.197301,-0.022710
6.4320,2.622912,-0.767042,1.617515,-1.607971,3.610493,-0.054156
6.4520,2.634501,-0.764060,1.627396,-1.621005,3.111260,-0.061347
6.4720,2.646057,-0.761304,1.637715,-1.739449,2.815326,-0.046886
6.4920,2.657255,-0.759074,1.648773,-1.811722,3.333636,-0.031895
6.5120,2.668342,-0.757253,1.660575,-1.779078,3.701251,-0.018427
6.5320,2.679810,-0.755554,1.672685,-1.633300,3.994083,-0.003465
6.5520,2.691497,-0.753748,1.684938,-1.406909,4.370113,0.011262
6.5720,2.703285,-0.751801,1.697604,-1.489535,5.004177,0.027832
6.5920,2.714661,-0.749956,1.711792,-1.576185,5.171250,0.075203
6.6120,2.726446,-0.749139,1.725651,-1.322737,3.210276,0.168867
6.6320,2.739214,-0.750075,1.735287,-1.044956,3.014191,0.205348
6.6520,2.747713,-0.750355,1.743438,-0.883592,4.048025,0.153225
6.6720,2.755836,-0.749706,1.751445,-1.016146,4.580895,0.084410
6.6920,2.765104,-0.748799,1.759268,-1.401839,5.179247,0.062518
6.7120,2.775168,-0.747468,1.766977,-1.642609,5.772730,0.071622
6.7320,2.785515,-0.745528,1.774705,-1.853874,6.020193,0.101616
6.7520,2.795813,-0.743064,1.782730,-1.839555,5.586113,0.117180
6.7720,2.806042,-0.740442,1.790957,-1.726143,4.906472,0.067730
6.7920,2.816395,-0.737599,1.798745,-1.713631,4.578773,0.046306
6.8120,2.827359,-0.734103,1.805520,-1.609615,4.424247,0.055324
6.8320,2.838860,-0.729872,1.811290,-1.524265,4.281115,0.050188
6.8520,2.850713,-0.725030,1.816404,-1.505587,4.143888,0.036953
6.8720,2.862656,-0.719810,1.821163,-1.571380,3.953554,0.031636
6.8920,2.874657,-0.714410,1.825637,-1.658040,3.719813,0.039479
6.9120,2.886544,-0.708727,1.829886,-1.712558,3.456860,0.046451
6.9320,2.898311,-0.702789,1.833858,-1.789242,3.280105,0.060192
6.9520,2.909983,-0.696456,1.837416,-1.810510,3.009208,0.064231
6.9720,2.921676,-0.689820,1.840388,-1.804307,2.702097,0.060136
6.9920,2.933439,-0.682996,1.842594,-1.760267,2.471474,0.054365
7.0120,2.945387,-0.675934,1.844021,-1.733318,2.200618,0.036742
7.0320,2.957631,-0.668652,1.844902,-1.673556,1.957967,0.022742
7.0520,2.969225,-0.661921,1.846614,-1.533066,1.811270,0.031576
7.0720,2.980098,-0.655989,1.849635,-1.463004,1.783743,0.058785
7.0920,2.990705,-0.650359,1.853281,-1.457040,1.811913,0.086917
7.1120,3.001063,-0.644649,1.856842,-1.409746,1.977620,0.112383
7.1320,3.011018,-0.638577,1.859955,-1.370770,2.196071,0.125313
7.1520,3.020521,-0.632150,1.862437,-1.341501,2.256092,0.121325
7.1720,3.029744,-0.625442,1.864154,-1.353040,2.299457,0.113119
7.1920,3.038830,-0.618474,1.864979,-1.362974,2.465292,0.103015
7.2120,3.047807,-0.611200,1.864987,-1.348379,2.652337,0.099323
7.2320,3.056594,-0.603614,1.864519,-1.331498,2.836563,0.095122
7.2520,3.065072,-0.595794,1.864147,-1.285367,3.004687,0.097373
7.2720,3.072953,-0.587961,1.864674,-1.288698,3.066454,0.090325
7.2920,3.080678,-0.579955,1.866831,-1.142719,3.144613,0.089946
7.3120,3.088612,-0.571123,1.870854,-0.921160,3.067228,0.095589
7.3320,3.096764,-0.561209,1.876768,-0.901419,2.697209,0.087318
7.3520,3.105734,-0.550528,1.883755,-1.121305,1.232471,0.041622
7.3720,3.114828,-0.539319,1.891377,-1.375625,2.166605,0.018708
7.3920,3.123454,-0.528409,1.900888,-1.269129,2.777372,0.049025
7.4120,3.132416,-0.518273,1.912461,-1.360751,3.116834,0.075643
7.4320,3.142066,-0.508395,1.925797,-1.090432,3.490387,0.126069
7.4520,3.152663,-0.498305,1.939565,-0.964077,3.620678,0.152016
7.4720,3.163610,-0.487811,1.951883,-1.115157,3.470656,0.123023
7.4920,3.174154,-0.476595,1.961881,-1.266433,3.319464,0.066589
7.5120,3.184195,-0.464780,1.969664,-1.301004,3.206151,-0.027907
7.5320,3.193593,-0.452928,1.976534,-2.048203,2.937568,-0.113925
7.5520,3.202322,-0.441445,1.984456,-3.289526,3.461341,-0.128865
7.5720,3.209915,-0.430357,1.995346,-3.779040,3.760958,-0.118839
7.5920,3.218266,-0.419791,2.008727,-3.666251,3.724911,-0.096029
7.6120,3.227750,-0.409661,2.023163,-3.395052,4.088598,-0.060950
7.6320,3.237594,-0.398916,2.036814,-3.085910,4.567680,0.026048
7.6520,3.247150,-0.387837,2.047958,-1.963596,2.511845,0.121687
7.6720,3.257041,-0.378372,2.053882,-2.484767,3.435148,0.068585
7.6920,3.266641,-0.370521,2.054350,-2.487590,3.278964,-0.120436
7.7120,3.276390,-0.362749,2.050037,-2.024398,2.874539,-0.210713
7.7320,3.286104,-0.353620,2.042120,-1.293882,1.910728,-0.149594
7.7520,3.295070,-0.342738,2.031997,-1.224256,0.762778,-0.081320
7.7720,3.302391,-0.330606,2.022500,-1.308696,2.041206,-0.014475
7.7920,3.308085,-0.318078,2.013122,-1.330904,2.055473,0.072717
7.8120,3.312966,-0.303050,2.001972,-1.397978,1.705542,-0.036165
7.8320,3.319110,-0.288021,1.991600,-2.191265,1.582309,-0.223655
7.8520,3.326138,-0.275906,1.986335,-2.185588,1.104956,-0.310775
7.8720,3.332717,-0.265966,1.987313,-1.870126,1.116813,-0.298859
7.8920,3.340455,-0.256779,1.992344,-2.036439,1.583943,-0.214664
7.9120,3.348984,-0.248911,1.999725,-1.950477,2.026265,-0.105059
7.9320,3.358363,-0.242260,2.008329,-1.746394,2.182241,-0.050052
7.9520,3.368469,-0.236260,2.017264,-1.626818,2.238909,-0.052497
7.9720,3.378967,-0.230691,2.025797,-0.980804,2.012869,-0.013248
7.9920,3.389612,-0.224979,2.032245,-1.410727,1.347365,0.088377
8.0120,3.399733,-0.219026,2.034874,-1.340094,0.863782,0.053274
8.0320,3.409282,-0.212676,2.033736,-1.074602,0.663609,-0.051589
8.0520,3.418693,-0.206075,2.030054,-1.127053,1.036690,-0.102310
8.0720,3.428173,-0.199830,2.023821,-1.101803,1.013467,-0.083905
8.0920,3.437281,-0.196825,2.019508,-1.172101,1.227085,-0.100078
8.1120,3.446987,-0.194674,2.017040,-1.182947,1.549532,-0.110707
8.1320,3.457698,-0.192359,2.016031,-1.027194,1.327162,-0.100670
8.1520,3.469196,-0.189534,2.016768,-0.860677,0.800174,-0.051118
8.1720,3.480741,-0.186024,2.018910,-1.437609,0.622385,-0.003161
8.1920,3.491077,-0.180957,2.022665,-1.553581,1.243986,0.011104
8.2120,3.501268,-0.174836,2.027416,-1.610521,1.527224,0.024116
8.2320,3.511755,-0.168484,2.032349,-1.551410,1.574697,0.015277
8.2520,3.522340,-0.162246,2.036414,-1.725151,1.625586,0.003413
8.2720,3.532703,-0.156181,2.038985,-1.760706,1.706322,0.010942
8.2920,3.542853,-0.150187,2.040169,-1.608808,1.732587,0.006199
8.3120,3.553063,-0.144144,2.040256,-1.406938,1.585316,-0.013112
8.3320,3.563653,-0.137933,2.039675,-1.331129,1.271200,-0.029037
8.3520,3.574904,-0.131504,2.038616,-1.092260,0.884859,-0.046687
8.3720,3.586705,-0.124717,2.037298,-1.252918,0.733579,-0.055031
8.3920,3.599123,-0.117446,2.035973,-1.427547,0.934575,-0.056291
8.4120,3.612181,-0.109582,2.034807,-1.501612,1.110123,-0.052914
8.4320,3.625763,-0.101226,2.033642,-1.507192,1.221423,-0.024583
8.4520,3.639639,-0.092360,2.031891,-1.306845,1.166759,0.011133
8.4720,3.653620,-0.083000,2.029062,-0.905577,0.966523,0.052685
8.4920,3.667673,-0.073200,2.024531,-0.607623,0.965346,0.094045
8.5120,3.681948,-0.062626,2.017868,-0.855016,1.113795,0.059198
8.5320,3.695536,-0.053940,2.012813,-2.126892,1.574551,-0.124581
8.5520,3.707836,-0.046556,2.012199,-2.019197,1.474508,-0.110290
8.5720,3.719471,-0.039181,2.015094,-1.777114,1.074317,-0.073261
8.5920,3.730647,-0.032149,2.019605,-1.691366,1.458132,-0.063201
8.6120,3.741642,-0.025503,2.024324,-1.520560,1.770403,-0.012941
8.6320,3.752563,-0.019030,2.028303,-1.274225,1.971559,0.003701
0.0200,0.001527,0.000049,0.897421,-1.243864,1.750631,-0.012329
0.0400,0.002333,0.000028,0.890062,-1.300449,1.375252,-0.019122
0.0600,0.003156,0.000385,0.878759,-1.455785,0.972130,-0.009616
0.0800,0.003861,0.001236,0.864164,-1.154636,1.012188,-0.036347
0.1000,0.004694,-0.000625,0.851292,-0.887858,0.835200,-0.044004
0.1200,0.005236,-0.005700,0.844469,-1.481678,1.116715,-0.019726
0.1400,0.006050,-0.011008,0.839671,-1.237708,1.456604,0.017914
0.1600,0.006812,-0.014793,0.835558,-1.106431,1.769485,0.003553
0.1800,0.009094,-0.015841,0.833462,-1.548407,1.809240,-0.028717
0.2000,0.012377,-0.016479,0.832592,-1.557903,1.814563,-0.048163
0.2200,0.015383,-0.016924,0.832706,-1.294410,2.082124,-0.078832
0.2400,0.018287,-0.017132,0.832975,-1.272057,2.388997,-0.098553
0.2600,0.021254,-0.017111,0.832915,-1.236573,2.546249,-0.096410
0.2800,0.024046,-0.016797,0.832420,-1.317670,2.400578,-0.092076
0.3000,0.026589,-0.016307,0.831959,-1.399654,2.038825,-0.097074
0.3200,0.029074,-0.015791,0.831961,-1.457634,1.724476,-0.084608
0.3400,0.031552,-0.015185,0.832428,-1.637658,1.655017,-0.071035
0.3600,0.034214,-0.014249,0.833266,-1.715214,1.588463,-0.064442
0.3800,0.037195,-0.012890,0.834516,-1.729429,1.336498,-0.070283
0.4000,0.040741,-0.011167,0.836215,-1.778328,1.206167,-0.074930
0.4200,0.044894,-0.009043,0.838304,-1.831505,1.321796,-0.077448
0.4400,0.049897,-0.006582,0.840729,-1.852374,1.321673,-0.077652
0.4600,0.055739,-0.003812,0.843333,-1.870887,1.295408,-0.076373
0.4800,0.062403,-0.000708,0.845954,-1.883590,1.261455,-0.075328
0.5000,0.069883,0.002693,0.848491,-1.888002,1.267365,-0.075606
0.5200,0.078142,0.006371,0.850703,-1.887603,1.245173,-0.072750
0.5400,0.087134,0.010481,0.852282,-1.813929,1.199036,-0.070084
0.5600,0.096927,0.015138,0.853044,-1.674682,1.155216,-0.059410
0.5800,0.107542,0.020458,0.852820,-1.420821,0.980503,-0.048761
0.6000,0.118818,0.026337,0.851369,-1.122916,0.800836,-0.030482
0.6200,0.130736,0.032780,0.848282,-0.874739,0.796560,-0.011097
0.6400,0.143390,0.039877,0.843125,-1.036027,0.744124,-0.004646
0.6600,0.156877,0.047043,0.835890,-1.636619,0.883608,-0.051109
0.6800,0.168719,0.051592,0.830618,-2.424780,1.236476,-0.195186
0.7000,0.178950,0.054889,0.829634,-2.207697,1.078384,-0.164480
0.7200,0.189054,0.058376,0.831347,-1.886877,1.321214,-0.114723
0.7400,0.199098,0.061876,0.834019,-1.731792,1.770084,-0.076622
0.7600,0.208936,0.065099,0.836443,-1.527431,2.075705,-0.025560
0.7800,0.218542,0.068095,0.838008,-1.258633,2.130694,-0.010070
0.8000,0.228003,0.070806,0.838802,-1.219475,2.106527,-0.015918
0.8200,0.237425,0.073201,0.838947,-1.242803,1.783131,-0.021153
0.8400,0.246982,0.075347,0.838738,-1.308146,1.480898,-0.024992
0.8600,0.256646,0.077182,0.838449,-1.394328,1.320410,-0.024262
0.8800,0.266319,0.078500,0.838105,-1.501211,1.110700,-0.037244
0.9000,0.276070,0.079322,0.837833,-1.607675,0.919089,-0.047074
0.9200,0.286015,0.079712,0.837773,-1.673588,1.073481,-0.049258
0.9400,0.296277,0.079720,0.838013,-1.754439,1.198282,-0.048795
0.9600,0.306953,0.079478,0.838540,-1.843648,1.301499,-0.048420
0.9800,0.318132,0.079035,0.839250,-1.931220,1.332454,-0.053127
1.0000,0.329892,0.078380,0.839965,-1.955475,1.317493,-0.055510
1.0200,0.342248,0.077550,0.840600,-1.953261,1.265596,-0.057065
1.0400,0.355205,0.076583,0.841052,-1.914492,1.189800,-0.057188
1.0600,0.368769,0.075496,0.841242,-1.858145,1.117604,-0.055373
1.0800,0.382929,0.074285,0.841068,-1.796580,1.033814,-0.054811
1.1000,0.397716,0.072908,0.840399,-1.707904,1.018397,-0.050230
1.1200,0.413142,0.071365,0.839187,-1.562873,1.231009,-0.040597
1.1400,0.429162,0.069663,0.837396,-1.391636,1.410002,-0.026988
1.1600,0.445693,0.067718,0.834832,-1.131219,1.604430,-0.000530
1.1800,0.462504,0.065495,0.831176,-0.783207,1.775445,0.026785
1.2000,0.479492,0.062687,0.826257,-0.685330,1.834505,0.061469
1.2200,0.496758,0.059372,0.820589,-0.844883,1.406590,0.106617
1.2400,0.512801,0.057460,0.817834,-1.721282,2.222707,0.044372
1.2600,0.527599,0.056038,0.818508,-1.743839,2.128078,0.011331
1.2800,0.541970,0.054323,0.821395,-1.681706,1.491796,-0.031039
1.3000,0.555873,0.052550,0.825181,-1.586279,1.420702,-0.062572
1.3200,0.569265,0.050970,0.828676,-1.281030,1.886316,-0.058901
1.3400,0.582257,0.049801,0.831374,-1.268882,2.113653,-0.049812
1.3600,0.595089,0.049044,0.833285,-1.313327,2.027226,-0.043979
1.3800,0.607895,0.048628,0.834741,-1.282910,1.725804,-0.036106
1.4000,0.620834,0.048468,0.835972,-1.319385,1.302987,-0.036629
1.4200,0.633939,0.048526,0.837219,-1.422287,0.977615,-0.030202
1.4400,0.647451,0.048798,0.838760,-1.546868,1.212394,-0.028104
1.4600,0.661492,0.049306,0.840646,-1.673127,1.347895,-0.035020
1.4800,0.676046,0.050068,0.842671,-1.787138,1.418564,-0.040144
1.5000,0.690998,0.051083,0.844451,-1.834250,1.397698,-0.034269
1.5200,0.706399,0.052393,0.845700,-1.782703,1.287040,-0.017433
1.5400,0.722244,0.053957,0.846286,-1.635907,1.139052,0.002723
1.5600,0.738521,0.055738,0.846053,-1.420594,0.966699,0.026244
1.5800,0.755151,0.057789,0.844727,-1.114672,1.200872,0.058532
1.6000,0.772066,0.060207,0.841955,-0.759330,1.496732,0.101085
1.6200,0.789172,0.063273,0.837395,-0.867108,1.473506,0.126151
1.6400,0.806696,0.067118,0.831330,-0.964266,1.255778,0.069865
1.6600,0.823190,0.069362,0.827261,-2.020546,1.788593,-0.091578
1.6800,0.837914,0.070597,0.827112,-1.829249,1.709505,-0.039901
1.7000,0.851964,0.071984,0.829520,-1.625804,1.229639,-0.019314
1.7200,0.865314,0.073131,0.832970,-1.467726,1.414969,-0.003604
1.7400,0.878122,0.073964,0.836554,-1.182151,1.543736,0.030621
1.7600,0.890642,0.074565,0.839722,-1.289040,1.527298,0.036944
1.7800,0.902971,0.074814,0.842364,-1.389828,1.327387,0.018800
1.8000,0.915204,0.074676,0.844503,-1.528708,1.028883,0.003725
1.8200,0.927433,0.074175,0.846320,-1.655681,1.094946,-0.018706
1.8400,0.939784,0.073292,0.847963,-1.835005,1.092427,-0.040491
1.8600,0.952237,0.071983,0.849346,-1.966633,1.316918,-0.042459
1.8800,0.964882,0.070244,0.850223,-2.047659,1.417535,-0.038687
1.9000,0.977660,0.068169,0.850611,-2.031627,1.390199,-0.037262
1.9200,0.990622,0.065826,0.850608,-1.883756,1.285396,-0.032220
1.9400,1.003830,0.063239,0.850098,-1.563816,1.189129,-0.015400
1.9600,1.017145,0.060355,0.848797,-1.126236,1.228485,0.004416
1.9800,1.030584,0.057081,0.846189,-1.091923,1.390224,0.038585
2.0000,1.044221,0.053229,0.841975,-1.173412,1.455065,0.073789
2.0200,1.058180,0.049364,0.837236,-1.638649,1.945133,0.039784
2.0400,1.070190,0.047866,0.835172,-1.566897,1.860815,0.016455
2.0600,1.080867,0.047170,0.835558,-1.353981,1.332059,-0.021071
2.0800,1.091404,0.046232,0.836908,-1.175534,1.357289,-0.044117
2.1000,1.102076,0.045251,0.838375,-1.420560,1.777131,-0.049610
2.1200,1.112812,0.044527,0.839562,-1.568655,2.038331,-0.036231
2.1400,1.123521,0.044124,0.840571,-1.555916,1.896056,-0.032264
2.1600,1.134343,0.043928,0.841642,-1.576631,1.569287,-0.038040
2.1800,1.145451,0.043934,0.842729,-1.648911,1.269114,-0.042047
2.2000,1.156988,0.044172,0.843767,-1.709657,0.969587,-0.036509
2.2200,1.169026,0.044615,0.844889,-1.748049,0.652191,-0.031674
2.2400,1.181409,0.045224,0.846191,-1.682441,0.738254,-0.023307
2.2600,1.193691,0.045975,0.847546,-1.640800,0.838001,-0.005154
2.2800,1.205943,0.047012,0.848512,-1.549594,0.835288,0.011492
2.3000,1.218404,0.048505,0.848681,-1.345100,0.761553,0.036667
2.3200,1.231175,0.050547,0.847714,-1.012317,0.835796,0.061445
2.3400,1.244464,0.053240,0.845195,-0.598441,0.993991,0.097320
2.3600,1.258411,0.056647,0.840601,-0.767160,1.197116,0.125850
2.3800,1.272121,0.060279,0.835025,-0.830246,1.841051,0.080763
2.4000,1.284007,0.063102,0.830504,-1.281713,2.384460,0.038305
2.4200,1.294317,0.064427,0.828405,-1.550146,3.187418,0.060831
2.4400,1.304823,0.065662,0.827196,-1.658165,4.022686,0.076626
2.4600,1.315507,0.066717,0.825986,-1.886655,4.864013,0.110019
2.4800,1.326299,0.067366,0.824320,-1.998425,5.416715,0.120532
2.5000,1.337163,0.067679,0.822458,-2.126402,5.566919,0.106959
2.5200,1.348239,0.067622,0.821060,-2.309067,5.465745,0.071829
2.5400,1.359704,0.067001,0.820609,-2.399008,5.218580,0.034572
2.5600,1.371802,0.065782,0.821408,-2.262678,4.846534,-0.004814
2.5800,1.384828,0.064045,0.823693,-1.992968,4.342265,-0.030172
2.6000,1.398766,0.062043,0.827658,-1.825110,3.389859,-0.050654
2.6200,1.413316,0.060280,0.833549,-1.939255,2.622374,-0.033297
2.6400,1.427825,0.058528,0.841037,-1.927778,3.100242,0.005329
2.6600,1.441790,0.055976,0.849820,-1.924612,3.423676,0.029402
2.6800,1.455856,0.052565,0.859555,-1.814747,3.695036,0.035498
2.7000,1.470697,0.048752,0.869786,-1.509309,4.065167,0.041882
2.7200,1.486390,0.044112,0.880370,-0.998702,4.657789,0.064328
2.7400,1.502302,0.038476,0.892276,-0.590914,4.431342,0.110490
2.7600,1.518138,0.031443,0.904686,-0.720957,1.744927,0.222810
2.7800,1.530222,0.025901,0.918011,-0.685965,2.678345,0.220792
2.8000,1.541403,0.020634,0.931107,-0.793605,3.464350,0.163614
2.8200,1.552422,0.015320,0.943708,-0.837976,3.992547,0.109365
2.8400,1.563311,0.010402,0.956034,-0.937975,4.685839,0.110600
2.8600,1.574066,0.005954,0.967945,-1.179476,5.425926,0.152807
2.8800,1.584669,0.002092,0.979297,-1.215292,5.577227,0.165826
2.9000,1.594999,-0.001332,0.990313,-1.449505,5.175845,0.151014
2.9200,1.605419,-0.005152,1.000127,-1.659313,4.866120,0.105117
2.9400,1.616106,-0.009415,1.007177,-1.801213,4.758568,0.080336
2.9600,1.626913,-0.013516,1.010977,-1.765146,4.959234,0.101640
2.9800,1.637207,-0.016345,1.012929,-1.629192,5.215343,0.117635
3.0000,1.647588,-0.017805,1.014626,-1.563431,5.057578,0.109942
3.0200,1.658633,-0.018583,1.017116,-1.536941,4.527910,0.088693
3.0400,1.670050,-0.019342,1.020641,-1.545258,3.962063,0.078789
3.0600,1.681339,-0.020293,1.024674,-1.599635,3.655102,0.086280
3.0800,1.692380,-0.021148,1.028549,-1.637170,3.467273,0.098837
3.1000,1.703519,-0.021629,1.031865,-1.681507,3.355855,0.118181
3.1200,1.714913,-0.021655,1.034540,-1.684960,3.143025,0.126643
3.1400,1.726483,-0.021318,1.036773,-1.701350,2.886935,0.128769
3.1600,1.738141,-0.020749,1.038705,-1.709294,2.603406,0.119196
3.1800,1.749906,-0.019990,1.040303,-1.774124,2.432868,0.106978
3.2000,1.761839,-0.019032,1.041313,-1.841866,2.266240,0.092954
