t,root_x,root_y,root_z,action_min,action_max,action_mean
7.4820,4.794882,-0.057180,1.557328,-1.351392,1.522827,-0.016789
7.5020,4.805191,-0.056602,1.559316,-1.306616,1.085223,-0.040694
7.5220,4.815283,-0.056150,1.561452,-1.447598,1.195993,-0.058883
7.5420,4.825157,-0.055568,1.563228,-1.641996,1.581120,-0.063088
7.5620,4.834816,-0.054658,1.564623,-1.708622,1.749541,-0.060751
7.5820,4.844416,-0.053518,1.565554,-1.736852,1.636664,-0.065523
7.6020,4.853932,-0.052037,1.566354,-1.745946,1.355850,-0.078526
7.6220,4.863580,-0.050305,1.567036,-1.768112,1.011384,-0.079811
7.6420,4.873437,-0.048331,1.567639,-1.785018,0.603756,-0.069708
7.6620,4.883637,-0.046205,1.568310,-1.861528,0.540877,-0.066638
7.6820,4.894238,-0.043844,1.569137,-1.932133,0.641457,-0.065193
7.7020,4.905342,-0.041308,1.569864,-1.971455,0.744381,-0.061770
7.7220,4.916921,-0.038326,1.570394,-1.909604,0.751339,-0.056793
7.7420,4.928979,-0.034851,1.570593,-1.758569,0.725900,-0.047645
7.7620,4.941441,-0.030817,1.570223,-1.487386,0.713908,-0.026276
7.7820,4.954228,-0.026139,1.568944,-1.456305,0.820007,0.008270
7.8020,4.967517,-0.021192,1.566876,-1.641694,1.193365,0.018997
7.8220,4.981093,-0.017058,1.565654,-1.495380,1.716772,-0.062678
7.8420,4.994549,-0.013225,1.566466,-1.433357,1.737753,-0.041988
7.8620,5.007888,-0.009087,1.568755,-1.375256,1.604168,-0.000523
7.8820,5.020788,-0.004925,1.571309,-1.527176,1.870181,0.017647
7.9020,5.033224,-0.000931,1.573444,-1.553455,2.107401,0.038243
7.9220,5.045383,0.002728,1.574895,-1.587573,2.153867,0.041203
7.9420,5.057395,0.005948,1.575345,-1.624319,1.984630,0.019455
7.9620,5.069285,0.008662,1.574851,-1.673286,1.889680,0.007013
7.9820,5.081232,0.010937,1.573312,-1.656347,1.898954,0.009489
8.0020,5.093417,0.012814,1.570856,-1.590288,1.940839,0.015007
8.0220,5.106035,0.014282,1.567582,-1.316070,1.900959,0.028471
8.0420,5.118949,0.015275,1.563275,-1.275956,1.790800,0.051010
8.0620,5.132039,0.016430,1.558969,-1.191635,1.806316,0.096240
8.0820,5.145095,0.018043,1.556534,-1.062230,1.844907,0.089709
8.1020,5.157475,0.020044,1.556525,-1.408438,1.772380,0.062737
8.1220,5.169807,0.021629,1.556550,-1.560125,1.726663,0.059336
8.1420,5.181826,0.022973,1.555889,-1.652555,2.372423,0.069929
8.1620,5.193509,0.024304,1.553969,-1.721310,3.308485,0.088080
8.1820,5.204744,0.025783,1.550626,-1.606831,3.955782,0.095578
8.2020,5.215640,0.027434,1.546149,-1.324589,4.186613,0.081847
8.2220,5.226587,0.029399,1.541074,-1.235837,4.194084,0.078361
8.2420,5.237863,0.031822,1.535787,-1.300327,4.060388,0.074675
8.2620,5.249601,0.034758,1.530253,-1.356117,3.798180,0.068926
8.2820,5.261782,0.038271,1.524440,-1.260409,3.351067,0.057626
8.3020,5.274392,0.042329,1.518336,-1.148733,2.825203,0.042729
8.3220,5.287349,0.046932,1.511956,-1.013564,2.193141,0.023878
8.3420,5.300519,0.051966,1.505333,-0.929311,1.533766,0.011590
8.3620,5.313859,0.057335,1.498433,-0.880734,1.887402,0.002809
8.3820,5.327561,0.063010,1.491184,-0.916883,2.176929,-0.002816
8.4020,5.341882,0.068913,1.483464,-0.884157,2.335586,0.004380
8.4220,5.356971,0.075112,1.474976,-0.746220,2.591396,0.041553
8.4420,5.372741,0.081407,1.465030,-0.669592,2.901483,0.072871
8.4620,5.389311,0.087836,1.452825,-0.666856,3.100609,0.095359
8.4820,5.406080,0.095091,1.439106,-0.845647,3.193602,0.116495
8.5020,5.423423,0.103261,1.423759,-0.893981,3.253696,0.122758
8.5220,5.441813,0.112506,1.405433,-1.707128,3.373297,0.135270
8.5420,5.460696,0.122781,1.382960,-2.305943,4.122701,0.123652
8.5620,5.479864,0.133788,1.356068,-2.746444,5.213708,0.117554
8.5820,5.499679,0.145500,1.324736,-3.040769,5.809020,0.110005
8.6020,5.519971,0.157915,1.289022,-3.125630,6.273825,0.122531
8.6220,5.540494,0.171065,1.249206,-3.168108,6.639372,0.129721
8.6420,5.561062,0.184865,1.205251,-3.069534,6.693856,0.105736
8.6620,5.581573,0.198877,1.156756,-2.893109,6.538978,0.069973
8.6820,5.602098,0.212376,1.103181,-2.521930,5.865382,0.014215
8.7020,5.623044,0.224755,1.044422,-2.052090,4.895657,-0.058873
8.7220,5.644317,0.235590,0.981137,-2.083489,5.082296,-0.138544
8.7420,5.666018,0.242314,0.919481,-2.022223,5.950484,-0.174390
8.7620,5.691063,0.245634,0.871530,-1.994203,6.979332,-0.188875
8.7820,5.715402,0.248735,0.828041,-2.158575,7.221012,-0.143972
8.8020,5.740686,0.250588,0.789351,-2.009284,6.065992,-0.018875
8.8220,5.770067,0.251658,0.756734,-2.152675,4.650288,-0.004369
8.8420,5.803045,0.252529,0.727815,-1.522649,2.263954,-0.042271
8.8620,5.830153,0.260174,0.706094,-3.111375,3.504570,0.020482
8.8820,5.856683,0.271158,0.696142,-3.018578,3.254566,-0.001753
8.9020,5.881982,0.282604,0.694469,-2.933526,2.778410,-0.003575
8.9220,5.900902,0.296064,0.699311,-2.902819,2.619956,0.008553
8.9420,5.914199,0.310881,0.708888,-3.741326,3.337643,0.012460
8.9620,5.922502,0.324919,0.720401,-4.190674,3.764380,-0.064454
8.9820,5.928062,0.335521,0.731904,-3.654089,3.179924,-0.241488
9.0020,5.934444,0.342771,0.743114,-2.230241,1.765136,-0.279488
9.0220,5.942715,0.349114,0.754610,-2.112224,1.430174,-0.208027
9.0420,5.952273,0.355799,0.765523,-1.703934,1.460832,-0.096301
9.0620,5.962929,0.363520,0.773944,-1.362354,1.950972,-0.013479
9.0820,5.974280,0.371993,0.781853,-1.343858,3.077018,-0.050574
9.1020,5.986230,0.380702,0.791039,-1.139388,2.739079,-0.088330
9.1220,5.997683,0.389569,0.801299,-1.397093,1.703080,-0.099681
9.1420,6.008888,0.399401,0.811429,-1.604701,1.082770,-0.018441
9.1620,6.020146,0.410121,0.819764,-1.189115,0.989947,0.057837
9.1820,6.031090,0.420282,0.825971,-1.311727,0.884189,0.052121
9.2020,6.042074,0.429805,0.830437,-1.495553,1.041009,0.002610
9.2220,6.053317,0.438930,0.833692,-1.589502,1.082110,-0.033322
9.2420,6.064920,0.447748,0.836057,-1.553487,0.846137,-0.039646
9.2620,6.076939,0.456341,0.837731,-1.607199,0.751719,-0.042386
9.2820,6.089428,0.464645,0.838847,-1.611420,0.735077,-0.041831
9.3020,6.102304,0.472773,0.839664,-1.657029,0.818753,-0.049247
9.3220,6.115437,0.480882,0.840299,-1.731492,0.916414,-0.049639
9.3420,6.128809,0.489008,0.840711,-1.766843,1.035681,-0.044836
9.3620,6.142462,0.497140,0.840944,-1.765198,1.237367,-0.046841
9.3820,6.156316,0.505165,0.840960,-1.743828,1.442497,-0.048187
9.4020,6.170321,0.512963,0.840686,-1.719450,1.580578,-0.054620
9.4220,6.184485,0.520508,0.840116,-1.657469,1.780467,-0.058553
9.4420,6.198825,0.527867,0.839308,-1.559508,2.135798,-0.060640
9.4620,6.213340,0.535135,0.838519,-1.397677,2.441850,-0.056734
9.4820,6.228004,0.542342,0.837935,-1.160628,2.784699,-0.032061
9.5020,6.242693,0.549503,0.837560,-1.230606,3.084280,0.016340
9.5220,6.257299,0.556353,0.837532,-1.108329,2.969831,0.075056
9.5420,6.272226,0.562301,0.837688,-0.844307,1.658580,0.090656
9.5620,6.287923,0.567555,0.835761,-1.546404,1.830515,0.056207
9.5820,6.302192,0.574831,0.834465,-1.577005,1.715679,-0.002680
9.6020,6.314546,0.582718,0.835891,-1.476977,1.294390,-0.073740
9.6220,6.326637,0.589790,0.838294,-1.163527,0.997570,-0.109976
9.6420,6.338892,0.596571,0.840549,-1.156334,0.959826,-0.097498
9.6620,6.351251,0.603582,0.842076,-1.248106,0.892852,-0.075494
9.6820,6.363443,0.610930,0.842772,-1.240464,0.621039,-0.060764
9.7020,6.375307,0.618623,0.842954,-1.116789,0.781547,-0.072497
9.7220,6.387029,0.626762,0.842426,-1.074274,0.885228,-0.084295
9.7420,6.398830,0.635641,0.840567,-1.021317,1.069810,-0.064641
9.7620,6.411128,0.645466,0.837097,-1.112312,1.153623,-0.044820
9.7820,6.424347,0.656274,0.831475,-1.469828,1.044408,-0.058190
9.8020,6.438477,0.666961,0.823763,-1.918418,1.336905,-0.164814
9.8220,6.451900,0.673843,0.819785,-1.794132,1.239491,-0.162260
9.8420,6.465078,0.679525,0.819890,-1.571746,1.318393,-0.128085
9.8620,6.478036,0.684905,0.822397,-1.405617,1.649464,-0.098183
9.8820,6.490885,0.689991,0.825956,-1.424502,1.894139,-0.057607
9.9020,6.503644,0.694788,0.829592,-1.386328,1.915803,-0.021549
9.9220,6.516242,0.699262,0.832955,-1.335095,1.753665,-0.018205
9.9420,6.528749,0.703426,0.835965,-1.346685,1.532296,-0.026569
9.9620,6.541410,0.707219,0.838392,-1.426661,1.261871,-0.020259
9.9820,6.554217,0.710578,0.840165,-1.525121,1.073334,-0.025581
10.0020,6.567238,0.713404,0.841374,-1.606253,0.854667,-0.030866
10.0220,6.580512,0.715726,0.842214,-1.691326,0.841772,-0.037306
10.0420,6.594057,0.717626,0.842740,-1.757783,0.912716,-0.040156
10.0620,6.608035,0.719150,0.843012,-1.800481,0.975288,-0.038475
10.0820,6.622560,0.720337,0.843083,-1.821985,1.035805,-0.037525
10.1020,6.637659,0.721214,0.842902,-1.843883,1.048772,-0.038957
10.1220,6.653340,0.721782,0.842295,-1.839840,0.954587,-0.042777
10.1420,6.669597,0.722056,0.841115,-1.795348,0.939454,-0.045041
10.1620,6.686465,0.722112,0.839453,-1.689930,1.149114,-0.044541
10.1820,6.703911,0.721981,0.837308,-1.573147,1.299227,-0.039348
10.2020,6.721866,0.721631,0.834512,-1.378348,1.588030,-0.021878
10.2220,6.740245,0.721055,0.830983,-1.092766,1.778692,0.004216
10.2420,6.758851,0.720111,0.826383,-0.744584,1.876616,0.033600
10.2620,6.777593,0.718574,0.820648,-0.715658,1.903177,0.084562
10.2820,6.795725,0.718080,0.817011,-0.788216,1.936248,0.090872
10.3020,6.812817,0.718261,0.817105,-1.696015,2.371147,0.052275
10.3220,6.829622,0.718319,0.819301,-1.676541,2.120100,0.021525
10.3420,6.845993,0.718279,0.823109,-1.590606,1.440775,-0.025198
10.3620,6.861686,0.718355,0.827304,-1.500667,1.560508,-0.048327
10.3820,6.876710,0.718621,0.830783,-1.174778,1.974320,-0.050945
10.4020,6.891244,0.719155,0.833019,-1.125256,2.144922,-0.054397
10.4220,6.905589,0.720027,0.834134,-1.188946,2.018386,-0.048327
10.4420,6.920017,0.721252,0.834656,-1.161002,1.604127,-0.050418
10.4620,6.934676,0.722750,0.835017,-1.227948,1.027482,-0.049233
10.4820,6.949744,0.724517,0.835616,-1.317049,1.040501,-0.041037
10.5020,6.965271,0.726548,0.836626,-1.445039,1.251830,-0.033478
10.5220,6.981255,0.728864,0.837708,-1.557554,1.434247,-0.028240
10.5420,6.997636,0.731577,0.838284,-1.595137,1.459785,-0.021963
10.5620,7.014385,0.734754,0.837944,-1.485223,1.383683,-0.001834
10.5820,7.031583,0.738293,0.836551,-1.216967,1.253485,0.028357
10.6020,7.049226,0.742106,0.833843,-0.807380,1.103192,0.067751
10.6220,7.067223,0.746302,0.829355,-0.697972,1.199212,0.106249
10.6420,7.085385,0.750821,0.823492,-0.819230,1.279388,0.099469
10.6620,7.102883,0.754508,0.819252,-1.710913,1.615127,-0.050568
10.6820,7.118516,0.757154,0.818640,-1.823166,1.567422,-0.073802
10.7020,7.133167,0.759764,0.820721,-1.701606,1.197424,-0.037401
10.7220,7.147015,0.762164,0.824192,-1.695659,1.379807,-0.021983
10.7420,7.160184,0.764236,0.828056,-1.510330,1.648911,0.018799
10.7620,7.172912,0.766019,0.831632,-1.214970,1.861805,0.042743
10.7820,7.185261,0.767447,0.834612,-1.193086,1.932605,0.043542
10.8020,7.197224,0.768503,0.836963,-1.241099,1.706038,0.047718
10.8220,7.208965,0.769231,0.838900,-1.294692,1.334032,0.045454
10.8420,7.220706,0.769641,0.840734,-1.444883,1.362296,0.028747
10.8620,7.232519,0.769616,0.842398,-1.594548,1.385760,0.019706
10.8820,7.244382,0.769213,0.843800,-1.724495,1.440854,0.010531
10.9020,7.256325,0.768515,0.844891,-1.861829,1.516769,-0.000486
10.9220,7.268395,0.767510,0.845600,-1.946740,1.468037,-0.010212
10.9420,7.280748,0.766135,0.845894,-1.977018,1.387658,-0.018542
10.9620,7.293465,0.764430,0.845813,-1.917215,1.223433,-0.025391
10.9820,7.306604,0.762456,0.845420,-1.797548,1.056396,-0.030192
11.0020,7.320125,0.760271,0.844792,-1.626549,1.100445,-0.031191
11.0220,7.333985,0.757857,0.843844,-1.456392,1.133886,-0.024688
11.0420,7.348139,0.755200,0.842387,-1.231397,1.301699,-0.010086
11.0620,7.362547,0.752300,0.840267,-0.932048,1.532600,0.013890
11.0820,7.377122,0.749126,0.837173,-1.017849,1.742421,0.049880
11.1020,7.391636,0.746143,0.833724,-1.109203,1.174298,0.072794
11.1220,7.405588,0.743426,0.831419,-1.349972,1.929850,0.015934
11.1420,7.418035,0.741952,0.831545,-1.388608,1.906995,0.008649
11.1620,7.429849,0.740489,0.833188,-1.245416,1.382477,-0.024734
11.1820,7.441442,0.738910,0.835486,-1.228712,1.028122,-0.065179
11.2020,7.452970,0.737444,0.837546,-1.541969,1.460960,-0.074101
11.2220,7.464549,0.736300,0.839152,-1.693709,1.645453,-0.077355
11.2420,7.476307,0.735501,0.840510,-1.784709,1.554539,-0.087897
11.2620,7.488355,0.735011,0.841857,-1.836254,1.238695,-0.099125
11.2820,7.500848,0.734799,0.843279,-1.853313,0.746959,-0.107105
11.3020,7.513743,0.734764,0.844874,-1.939761,0.718703,-0.097413
11.3220,7.527189,0.734871,0.846700,-2.071683,0.969653,-0.089848
11.3420,7.541198,0.735078,0.848621,-2.152515,1.119925,-0.080436
11.3620,7.555824,0.735467,0.850140,-2.114040,1.084987,-0.066839
11.3820,7.571111,0.736200,0.850948,-1.972374,0.989200,-0.050873
11.4020,7.587000,0.737400,0.850977,-1.623127,0.967998,-0.016139
11.4220,7.603335,0.738955,0.850064,-1.599470,1.040184,0.017923
11.4420,7.620158,0.740351,0.848322,-1.713163,1.342494,0.034056
11.4620,7.636475,0.740455,0.847612,-1.549965,1.708068,-0.062588
11.4820,7.652303,0.740369,0.848875,-1.464434,1.704762,-0.041279
11.5020,7.667693,0.740745,0.851495,-1.523851,1.785993,-0.007117
11.5220,7.682404,0.741309,0.854331,-1.561906,1.936113,0.017294
11.5420,7.696487,0.741859,0.856692,-1.391895,2.072260,0.051384
11.5620,7.710101,0.742179,0.858192,-1.399682,2.069194,0.043370
11.5820,7.723172,0.742171,0.858569,-1.372156,1.929249,0.024982
11.6020,7.735884,0.741872,0.857813,-1.159186,1.541027,0.029978
11.6220,7.748261,0.741194,0.855721,-0.976480,1.286156,0.051487
11.6420,7.760265,0.740113,0.851771,-0.983169,1.622759,0.073625
11.6620,7.772137,0.738484,0.845388,-0.729863,2.031794,0.130058
11.6820,7.784150,0.737588,0.838504,-0.765594,2.543861,0.156332
11.7020,7.796526,0.737178,0.832113,-1.286443,2.544637,0.164585
11.7220,7.808695,0.736948,0.825622,-1.459741,2.989955,0.152718
11.7420,7.820760,0.736727,0.818699,-1.524853,3.567023,0.128629
11.7620,7.832995,0.736411,0.811223,-1.495398,3.999068,0.099735
11.7820,7.845384,0.736032,0.803017,-1.376555,4.149098,0.083647
11.8020,7.857870,0.735735,0.794202,-1.214597,4.034636,0.060809
11.8220,7.870594,0.735557,0.784999,-1.126607,3.694769,0.048722
11.8420,7.883674,0.735740,0.775507,-1.021038,3.279151,0.030739
11.8620,7.897110,0.736335,0.765587,-0.811523,2.727395,0.015015
11.8820,7.910858,0.737301,0.755184,-0.862902,2.007146,-0.005923
11.9020,7.924794,0.738526,0.744360,-0.788251,1.633570,-0.010567
11.9220,7.938777,0.739726,0.732909,-0.767753,2.320760,0.009543
11.9420,7.951815,0.740414,0.722633,-0.770431,2.592302,0.042037
11.9620,7.962110,0.738501,0.717724,-0.833752,2.223960,0.101024
11.9820,7.970862,0.735046,0.717012,-1.086060,2.757751,0.128794
12.0020,7.980310,0.731394,0.718460,-1.344473,3.302263,0.155391
12.0220,7.990955,0.728565,0.720252,-1.557786,3.609061,0.189688
12.0420,8.002506,0.727124,0.721071,-1.559481,3.635004,0.197680
12.0620,8.013363,0.726464,0.720792,-1.330439,3.391421,0.189494
12.0820,8.023141,0.725424,0.720673,-1.060606,3.139326,0.156682
12.1020,8.033181,0.723938,0.720834,-0.808213,2.674912,0.109082
12.1220,8.043431,0.722078,0.720975,-0.646328,2.049704,0.071023
12.1420,8.053990,0.719931,0.721081,-0.756705,1.442965,0.040489
12.1620,8.064968,0.717494,0.721166,-0.830911,1.802325,0.027343
12.1820,8.076264,0.715308,0.722337,-0.867978,1.970379,0.034215
12.2020,8.087398,0.714652,0.727563,-0.829952,1.585954,0.061136
12.2220,8.098233,0.714808,0.736285,-0.484476,1.316611,0.093910
12.2420,8.109135,0.715283,0.747025,-0.383163,1.240373,0.117301
12.2620,8.119954,0.715751,0.758016,-0.633450,0.876041,0.087097
12.2820,8.131553,0.715619,0.768070,-0.483085,1.463348,0.103180
12.3020,8.143121,0.715282,0.775385,-0.540758,1.275159,0.081930
12.3220,8.153492,0.715597,0.780046,-0.488897,1.408715,0.099212
12.3420,8.163212,0.716428,0.783078,-0.497014,2.194269,0.152380
12.3620,8.172064,0.717232,0.783604,-0.428010,1.566132,0.084094
12.3820,8.180711,0.717852,0.782460,-0.460588,1.762274,0.081647
12.4020,8.189735,0.718301,0.780154,-0.512062,1.827217,0.068562
12.4220,8.198768,0.718769,0.776786,-0.518410,1.581437,0.043008
12.4420,8.208273,0.719407,0.772926,-0.508168,1.662108,0.041195
12.4620,8.218355,0.720140,0.768630,-0.520503,1.229398,0.014748
12.4820,8.229273,0.720818,0.764241,-0.607793,0.850653,0.001242
12.5020,8.241473,0.721401,0.760152,-0.573871,0.804639,0.027595
12.5220,8.254455,0.721893,0.755938,-0.537576,1.349445,0.084702
12.5420,8.267254,0.722611,0.750947,-0.586579,1.622937,0.111832
12.5620,8.279740,0.723679,0.745077,-0.596295,1.717752,0.083216
12.5820,8.292848,0.724476,0.738441,-0.686533,1.784594,0.075095
12.6020,8.306861,0.724748,0.731205,-0.746651,1.906871,0.078840
12.6220,8.321700,0.724745,0.723669,-0.681431,2.282504,0.084934
12.6420,8.337277,0.724697,0.716271,-0.697908,2.208894,0.085486
12.6620,8.353819,0.724554,0.709460,-0.655350,1.972159,0.064881
12.6820,8.371634,0.723901,0.703465,-0.818958,2.123481,0.071808
